PUUID,Game ID,Blue Team Champions,Red Team Champions,Winning Team,UserChampion
SEKcJDmJcicnV5I_CsSbvNbj5hLPyUYOCHPkHv1dOkJ9XDWMOppXXGj-CUiMJFS2h3HQRGC29jBo3A,KR_6993748554,"Akali, KSante, Rakan, Vi, Zeri","Jinx, Nunu, Rell, Rumble, Yasuo",Blue,KSante
SEKcJDmJcicnV5I_CsSbvNbj5hLPyUYOCHPkHv1dOkJ9XDWMOppXXGj-CUiMJFS2h3HQRGC29jBo3A,KR_6992958594,"Alistar, Anivia, Jinx, Viego, Warwick","Akshan, Brand, Draven, Leona, Renekton",Red,Jinx
SEKcJDmJcicnV5I_CsSbvNbj5hLPyUYOCHPkHv1dOkJ9XDWMOppXXGj-CUiMJFS2h3HQRGC29jBo3A,KR_6990437064,"Akali, LeeSin, Rakan, Rumble, Smolder","Bard, Ezreal, Hwei, TwistedFate, XinZhao",Blue,TwistedFate
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_7012179987,"Alistar, Azir, Draven, LeeSin, RekSai","Aatrox, Jinx, Nautilus, Nidalee, Zed",Blue,Zed
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_7012137655,"Ashe, Karthus, RekSai, Rell, Tristana","AurelionSol, Jinx, LeeSin, Nautilus, Poppy",Red,Nautilus
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_7012038866,"Diana, Gragas, Jinx, Rakan, Shaco","Aatrox, Ahri, Bard, Twitch, Zac",Blue,Jinx
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_7011990483,"Blitzcrank, Fiora, LeeSin, Orianna, Twitch","Jax, Neeko, Rakan, RekSai, Zeri",Blue,Neeko
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6999631954,"Ahri, Jax, Jayce, Kalista, Nautilus","Ezreal, Kaisa, Pyke, Rumble, Viego",Blue,Kalista
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6999570602,"Aatrox, Graves, Rakan, Taliyah, Zeri","Corki, Jayce, LeeSin, Pyke, Tristana",Red,Jayce
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6999516082,"Aatrox, Jayce, Jinx, Maokai, Thresh","Aphelios, Jax, Rell, Taliyah, Tryndamere",Blue,Aphelios
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6999384408,"Blitzcrank, Renekton, Smolder, Taliyah, Tristana","Hwei, Jax, LeeSin, Nautilus, Xayah",Red,Smolder
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6998403545,"Lulu, Lulu, Lulu, Lulu, Lulu","Sion, Sion, Sion, Sion, Sion",Red,Sion
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6995911106,"Ahri, Malphite, Ornn, Senna, Vi","Jayce, Jinx, Sylas, TahmKench, Viego",Blue,Sylas
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6995824477,"Nautilus, Nidalee, Renekton, Twitch, Zoe","Qiyana, Rell, Samira, Taliyah, Viego",Red,Qiyana
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6995741121,"Corki, Kaisa, Nautilus, Quinn, Viego","Azir, Blitzcrank, Draven, LeeSin, Shen",Red,Draven
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6995696759,"Gragas, Karthus, Soraka, Tristana, Varus","Jayce, Nidalee, Rakan, Tryndamere, Zeri",Red,Karthus
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6995068324,"FiddleSticks, Soraka, Tristana, TwistedFate, Xayah","Hwei, KSante, Kaisa, Kindred, Pyke",Blue,Kaisa
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6994096604,"Kaisa, Kindred, Nautilus, Shen, Taliyah","Ahri, KSante, Rell, Varus, Volibear",Red,KSante
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6994070834,"Kaisa, Leblanc, Nautilus, Rumble, Viego","Blitzcrank, Draven, Jayce, LeeSin, Vex",Red,Leblanc
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6994044660,"Ashe, Azir, Ivern, Kalista, Renekton","Jinx, Nasus, Nautilus, Nidalee, Tristana",Red,Jinx
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6994000984,"Jax, Karthus, Seraphine, Smolder, Tristana","Graves, Karma, Vladimir, Zac, Zeri",Blue,Smolder
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6993883071,"Annie, Kayn, Senna, Tristana, Zac","Alistar, Fiora, Gwen, Kaisa, Smolder",Red,Annie
0_eTgLQ-1eMlZhr9rKo7XWps35u6A-HDJI5VCdnfiq-FTsVQUQgYRn_SmAAyLqjvv24WwzaJEnfp4A,KR_6993813618,"Jax, Lucian, Nidalee, Pyke, Yone","Karma, Kennen, Kindred, Lulu, Zeri",Red,Nidalee
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7017157713,"Aatrox, Bard, Brand, Qiyana, Zeri","Jinx, Renekton, Thresh, Yasuo, Zac",Red,Brand
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7017138086,"Rell, Renekton, Yasuo, Zeri, Zyra","Aatrox, Bard, Hwei, Twitch, Zac",Blue,Hwei
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7017109475,"Rell, Renekton, Sejuani, Yone, Zeri","Camille, Diana, Kaisa, Maokai, Viego",Blue,Camille
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7017079174,"Jinx, Karthus, Thresh, Viego, Yone","AurelionSol, Jayce, Kindred, Rakan, Zeri",Blue,Jayce
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7017017892,"Alistar, Kalista, Karthus, Skarner, Tristana","Hwei, Rell, Udyr, Varus, Yone",Red,Yone
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7016966304,"Alistar, Azir, Fiora, Samira, Sejuani","Akali, Belveth, Kalista, RekSai, Rell",Red,Rell
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7016905204,"FiddleSticks, Fiora, Jinx, Rell, Yone","Aphelios, Syndra, Thresh, Udyr, Volibear",Blue,FiddleSticks
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7016348446,"Draven, Karma, Malzahar, Rammus, Thresh","Bard, Malphite, Nocturne, Twitch, Zyra",Red,Thresh
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7016292144,"Ekko, KSante, Pyke, Taliyah, Twitch","Fiora, Jayce, Kaisa, Nunu, Qiyana",Red,KSante
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7015733023,"Aatrox, Ahri, Nautilus, RekSai, Zeri","Jinx, Lulu, Nasus, Sylas, Vi",Red,Aatrox
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7015704028,"Aphelios, Leblanc, Sejuani, Swain, Volibear","Aatrox, Diana, Lulu, Vi, Zeri",Red,Lulu
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7015668389,"FiddleSticks, KSante, Kalista, Kassadin, Nautilus","Lucian, Milio, Sylas, TwistedFate, Vi",Blue,Milio
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7015629412,"Graves, Jinx, Taliyah, Thresh, Yone","Ahri, Ashe, Jax, Quinn, Swain",Blue,Graves
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7015576310,"Kalista, Pyke, Shaco, Swain, Warwick","Alistar, KSante, Kaisa, Nidalee, Viego",Blue,Kaisa
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7015053750,"Blitzcrank, Kaisa, Nidalee, TwistedFate, Yasuo","Elise, Rumble, Skarner, Twitch, Yone",Blue,Yone
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7014568779,"Ahri, Rakan, Renekton, Xayah, XinZhao","Gnar, Jinx, Kassadin, LeeSin, Lulu",Red,Renekton
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7014553173,"Jayce, Rell, Smolder, Sylas, Viego","Kaisa, Malphite, Rakan, Taliyah, Tristana",Blue,Sylas
xVibnVtd6rr43c8tPsyb07SuarUX7ECvSVA6A0uYLsNcL0wBdsP6Ljek9nb0_52bLVwej6QEUbOn4A,KR_7014519065,"Ahri, LeeSin, Rumble, Tryndamere, Varus","Blitzcrank, Jax, Jinx, Nidalee, Yone",Blue,Ahri
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7016874510,"Aphelios, Jax, Taric, Thresh, Tristana","Gragas, Taliyah, Tryndamere, XinZhao, Zeri",Blue,Jax
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7016782848,"Azir, Fiora, Poppy, Rakan, Samira","Hwei, LeeSin, Maokai, Tryndamere, Zeri",Blue,Maokai
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7015769575,"Fiora, Hwei, LeeSin, Rakan, Zeri","Ashe, Camille, Diana, Jax, Rumble",Blue,Rumble
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7015745654,"Aphelios, AurelionSol, Swain, TwistedFate, XinZhao","Fiora, Kaisa, Nidalee, Pyke, Rumble",Blue,AurelionSol
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7015723639,"Renata, Renekton, Sejuani, Varus, Yone","Diana, Fiora, Rell, Tristana, Zeri",Red,Yone
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7015701893,"Gnar, Nidalee, Rell, Tristana, Varus","Jinx, Kalista, LeeSin, Nautilus, Sylas",Red,Tristana
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7015674568,"AurelionSol, Fiora, Jinx, Nautilus, RekSai","Azir, Hwei, LeeSin, Rumble, Zeri",Blue,LeeSin
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7015623953,"AurelionSol, Jinx, LeeSin, Quinn, Rell","Aphelios, Azir, DrMundo, Jax, Rakan",Blue,Jinx
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7015171005,"Ezreal, Fizz, Leblanc, Pyke, Syndra","Shen, Tryndamere, Udyr, Viego, Viktor",Red,Tryndamere
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7014848826,"Jax, Nautilus, Rumble, Yone, Zeri","Hwei, Jayce, Jinx, Nidalee, Viego",Red,Zeri
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7014832369,"Ahri, Jax, KSante, Rakan, Zeri","Hwei, Jinx, LeeSin, Rumble, TwistedFate",Red,LeeSin
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7013312298,"Diana, Galio, MasterYi, Nautilus, Varus","Brand, Jinx, Renekton, TahmKench, Yone",Blue,MasterYi
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7013272628,"Ashe, Braum, Leblanc, TwistedFate, Viego","Azir, Draven, Jax, Nautilus, Yasuo",Red,Nautilus
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7013230346,"Blitzcrank, Jinx, RekSai, Taliyah, Yone","Aphelios, Nidalee, Olaf, Thresh, Zoe",Blue,Olaf
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7012800237,"Draven, MasterYi, Tristana, Vex, Zilean","Ashe, Azir, Illaoi, Riven, Varus",Blue,MasterYi
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7012765551,"AurelionSol, Caitlyn, Renata, Shen, Syndra","Draven, Fizz, Kindred, Renekton, Yorick",Blue,Renata
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7012568150,"RekSai, Rumble, Taliyah, Twitch, Yone","Bard, Jinx, Nidalee, TwistedFate, Zed",Red,Zed
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7012524135,"Braum, Jinx, Leblanc, LeeSin, TwistedFate","Anivia, Draven, Jax, Nidalee, Pyke",Blue,Braum
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7012259355,"Aphelios, Azir, Poppy, Thresh, TwistedFate","Jax, Jinx, RekSai, TahmKench, Taliyah",Red,TwistedFate
rMk_1KZuS0pWJaz1sNnAMJKWAm_SY8rvrcP4leDaQd56WrNg8dOnLmgad98pPFhZjK63I9zVlBRBqQ,KR_7012245263,"Ahri, Aphelios, Rakan, Udyr, Vi","Azir, Jax, Lulu, Poppy, Zeri",Blue,Udyr
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7014282621,"Caitlyn, Janna, LeeSin, Taliyah, Warwick","Alistar, Azir, Jinx, Olaf, Taric",Red,Caitlyn
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7014144882,"Aatrox, Gwen, Rakan, Smolder, Zoe","LeeSin, Sett, Taliyah, Yuumi, Zeri",Red,Rakan
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7014094587,"Aphelios, Bard, Leblanc, Shaco, TwistedFate","Diana, Jax, Jinx, Thresh, Tristana",Blue,Jax
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7014047223,"Draven, Orianna, Renata, TwistedFate, XinZhao","Aphelios, Olaf, Taliyah, Thresh, Vi",Red,Aphelios
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7014008228,"Jinx, Karma, Rumble, Tristana, Warwick","Kennen, Morgana, Nidalee, Qiyana, Smolder",Blue,Karma
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7013796294,"Heimerdinger, Heimerdinger, Heimerdinger, Heimerdinger, Heimerdinger","Naafiri, Naafiri, Naafiri, Naafiri, Naafiri",Red,Naafiri
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7013610161,"Olaf, Rakan, Rumble, Sivir, Talon","Akali, Ashe, LeeSin, Skarner, Varus",Red,Skarner
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7012502678,"Ahri, Jax, Kalista, Quinn, Sett","Fiora, Hwei, Kindred, Smolder, Veigar",Blue,Kindred
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7012471654,"Annie, Aphelios, Renekton, Viego, Zilean","Kalista, MonkeyKing, Ornn, Rell, Taliyah",Blue,Annie
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7012041026,"Draven, Nautilus, RekSai, Syndra, Viego","Aatrox, Alistar, Jinx, Taliyah, XinZhao",Blue,Aatrox
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011966527,"Kindred, Malphite, Nautilus, Senna, TwistedFate","Aatrox, Ashe, Hwei, LeeSin, Pyke",Red,Kindred
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011703782,"Aphelios, Nocturne, Renata, TwistedFate, Volibear","Ahri, Bard, Jax, Jinx, RekSai",Red,Aphelios
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011488346,"Blitzcrank, Kindred, RekSai, Syndra, Twitch","Darius, Diana, Kaisa, Sett, Yasuo",Blue,RekSai
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011463233,"DrMundo, Jax, Lulu, Taliyah, Zeri","Ekko, Jayce, RekSai, Senna, Twitch",Red,Senna
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011418029,"Aatrox, Ahri, Bard, Draven, JarvanIV","Ashe, Braum, Garen, LeeSin, Sylas",Red,Draven
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011379989,"Corki, Jax, Renekton, Shaco, Zeri","Caitlyn, Diana, Riven, Taliyah, Yuumi",Red,Jax
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011361100,"Aatrox, Ahri, Annie, Kalista, Viego","Alistar, Ezreal, Poppy, RekSai, Taliyah",Red,Poppy
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011334472,"Graves, Jayce, Jinx, Neeko, Rell","Ezreal, Malphite, Nautilus, Taliyah, Viego",Blue,Jinx
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011305714,"Hecarim, Malphite, Orianna, Rakan, Zeri","Jayce, Jinx, Nautilus, Taliyah, Tristana",Blue,Jinx
V5VZDSJ177fc4naO77dgQIW4WHJIETL0W9Gzzunh1MniJdklM7fKwnGDkEk02FXLNh5rpnw7InA5Vg,KR_7011282980,"Orianna, Pyke, Swain, Urgot, XinZhao","Ezreal, Karma, Kindred, Leblanc, Varus",Red,Swain
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_7016117444,"Braum, Ezreal, LeeSin, Neeko, Riven","Ekko, Kaisa, Nautilus, Renekton, Viego",Red,LeeSin
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_7016084168,"Azir, LeeSin, Rakan, Skarner, Zeri","Akali, Jinx, Kindred, Nautilus, Olaf",Red,Rakan
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_7016056237,"Aatrox, Jinx, MonkeyKing, Nautilus, Neeko","Hwei, LeeSin, Pyke, RekSai, Zeri",Red,RekSai
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6997608605,"Karthus, Nautilus, Poppy, Tristana, Udyr","Akali, Alistar, Hwei, LeeSin, Rumble",Red,Nautilus
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6997529722,"Ahri, KSante, Kalista, Rell, Shaco","Graves, Hwei, Neeko, Varus, Vayne",Red,Neeko
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6997472155,"Akali, Jax, LeeSin, Thresh, Varus","Blitzcrank, Fiora, Jinx, Taliyah, XinZhao",Red,XinZhao
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6997413569,"Diana, Fiora, Jinx, Thresh, Tristana","AurelionSol, Lulu, Renekton, Taliyah, Zeri",Blue,Thresh
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6997336586,"Ahri, Hwei, KSante, Tristana, Viego","Alistar, Graves, Jinx, Renekton, Taliyah",Blue,Viego
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6997253341,"Hwei, MissFortune, Sion, Tryndamere, Viego","Jax, Malphite, Rakan, Yone, Zeri",Red,Hwei
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6997142134,"Camille, Diana, Kennen, LeeSin, Zeri","Akali, Kaisa, Pyke, Shaco, Vladimir",Blue,Akali
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6996169776,"Akali, Jax, Jayce, Senna, Seraphine","Blitzcrank, Kaisa, LeeSin, Taliyah, Viego",Blue,Kaisa
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6996122639,"KSante, Katarina, Kindred, Nautilus, Samira","Ashe, Galio, Renekton, Taliyah, Zeri",Red,Kindred
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6996065691,"Ezreal, Kindred, Neeko, Rell, Rumble","Ashe, Draven, Orianna, Shaco, TwistedFate",Blue,TwistedFate
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6993955289,"Diana, Jinx, Lulu, Nidalee, Renekton","Camille, Cassiopeia, Kalista, Tristana, Zac",Blue,Jinx
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6993890021,"Graves, Karma, KogMaw, Lulu, Nasus","Ahri, Jinx, Kindred, Rumble, Thresh",Red,Nasus
MJVPzj3RXmzb5htezGDWCy0NDzhc_8K_W941uWDS6xgQsJbRT1cwAz_vzQOVEHUNDYB95XZgprwB1w,KR_6993828085,"KSante, Lucian, Rell, Taliyah, Volibear","Ahri, Camille, Hwei, Kalista, Trundle",Blue,Hwei
